true_label,BLL,FSRQ
BLL,0.9946885933168232,0.005311406683176756
BLL,0.2151462435722351,0.7848537564277649
BLL,0.9491272680461407,0.05087273195385933
BLL,0.7747009843587875,0.22529901564121246
BLL,0.9993879571557045,0.0006120428442955017
BLL,0.9194159954786301,0.08058400452136993
FSRQ,0.1977112889289856,0.8022887110710144
BLL,0.9105180129408836,0.08948198705911636
BLL,0.9944074531085789,0.00559254689142108
FSRQ,0.09123855829238892,0.9087614417076111
FSRQ,0.1592472791671753,0.8407527208328247
FSRQ,0.02395951747894287,0.9760404825210571
BLL,0.7603465467691422,0.23965345323085785
BLL,0.996229044161737,0.003770955838263035
BLL,0.9995061869849451,0.0004938130150549114
BLL,0.6988574862480164,0.30114251375198364
BLL,0.7854592651128769,0.2145407348871231
FSRQ,0.04478132724761963,0.9552186727523804
BLL,0.9379830732941628,0.06201692670583725
BLL,0.9540774449706078,0.04592255502939224
FSRQ,0.38475745916366577,0.6152425408363342
BLL,0.9306491836905479,0.06935081630945206
BLL,0.9821846671402454,0.017815332859754562
FSRQ,0.09148186445236206,0.9085181355476379
FSRQ,0.22123336791992188,0.7787666320800781
BLL,0.6875401139259338,0.31245988607406616
BLL,0.9611481130123138,0.03885188698768616
BLL,0.4815394878387451,0.5184605121612549
BLL,0.9684982933104038,0.031501706689596176
BLL,0.9960966897197068,0.0039033102802932262
BLL,0.8557422608137131,0.14425773918628693
BLL,0.6378066539764404,0.36219334602355957
BLL,0.9520786665380001,0.04792133346199989
FSRQ,0.09523552656173706,0.9047644734382629
FSRQ,0.016968369483947754,0.9830316305160522
BLL,0.975715035572648,0.02428496442735195
BLL,0.9922582148574293,0.007741785142570734
BLL,0.9640186131000519,0.03598138689994812
BLL,0.8471820652484894,0.15281793475151062
FSRQ,0.018143951892852783,0.9818560481071472
FSRQ,0.025905370712280273,0.9740946292877197
FSRQ,0.03301870822906494,0.9669812917709351
BLL,0.9629606977105141,0.03703930228948593
FSRQ,0.08273255825042725,0.9172674417495728
BLL,0.9983882098458707,0.0016117901541292667
BLL,0.5292820036411285,0.47071799635887146
BLL,0.9621549919247627,0.037845008075237274
FSRQ,0.11112987995147705,0.888870120048523
FSRQ,0.026559948921203613,0.9734400510787964
FSRQ,0.009270131587982178,0.9907298684120178
BLL,0.9704499281942844,0.02955007180571556
BLL,0.6092001795768738,0.3907998204231262
BLL,0.9526113271713257,0.047388672828674316
BLL,0.9270684272050858,0.07293157279491425
BLL,0.9951137225143611,0.004886277485638857
BLL,0.9375599063932896,0.062440093606710434
BLL,0.9770092405378819,0.02299075946211815
BLL,0.9408602714538574,0.05913972854614258
FSRQ,0.20099204778671265,0.7990079522132874
FSRQ,0.9171139001846313,0.08288609981536865
FSRQ,0.012108445167541504,0.9878915548324585
FSRQ,0.09888249635696411,0.9011175036430359
BLL,0.5611298382282257,0.4388701617717743
BLL,0.9893853338435292,0.010614666156470776
BLL,0.9438872933387756,0.056112706661224365
BLL,0.7577506899833679,0.24224931001663208
BLL,0.6180309057235718,0.3819690942764282
FSRQ,0.7766966372728348,0.22330336272716522
FSRQ,0.04057055711746216,0.9594294428825378
BLL,0.9511343017220497,0.04886569827795029
BLL,0.9259990528225899,0.07400094717741013
BLL,0.9428729191422462,0.057127080857753754
BLL,0.9497058801352978,0.050294119864702225
FSRQ,0.10317528247833252,0.8968247175216675
BLL,0.9835797864943743,0.016420213505625725
FSRQ,0.23046642541885376,0.7695335745811462
FSRQ,0.2098078727722168,0.7901921272277832
BLL,0.9638193994760513,0.03618060052394867
BLL,0.9966905214823782,0.0033094785176217556
FSRQ,0.032641828060150146,0.9673581719398499
FSRQ,0.2530885934829712,0.7469114065170288
BLL,0.9886093689128757,0.011390631087124348
BLL,0.9008749350905418,0.09912506490945816
FSRQ,0.10169082880020142,0.8983091711997986
BLL,0.9994652528548613,0.0005347471451386809
BLL,0.982094306498766,0.017905693501234055
BLL,0.9824492651969194,0.01755073480308056
BLL,0.9563925117254257,0.04360748827457428
FSRQ,0.40488892793655396,0.595111072063446
BLL,0.9716046527028084,0.02839534729719162
BLL,0.8375371545553207,0.16246284544467926
BLL,0.991137976758182,0.008862023241817951
BLL,0.13929814100265503,0.860701858997345
BLL,0.9975868458859622,0.002413154114037752
BLL,0.9984176540747285,0.001582345925271511
BLL,0.9407290443778038,0.0592709556221962
BLL,0.9983661075821146,0.001633892417885363
BLL,0.9787435457110405,0.021256454288959503
BLL,0.9820663128048182,0.017933687195181847
BLL,0.5371038317680359,0.4628961682319641
FSRQ,0.022417306900024414,0.9775826930999756
BLL,0.9837045259773731,0.016295474022626877
BLL,0.9947751304134727,0.0052248695865273476
FSRQ,0.8962589576840401,0.10374104231595993
BLL,0.9128368198871613,0.08716318011283875
BLL,0.9915895042940974,0.008410495705902576
BLL,0.994993394240737,0.005006605759263039
BLL,0.8162254393100739,0.18377456068992615
BLL,0.8980358690023422,0.10196413099765778
BLL,0.9822220914065838,0.017777908593416214
BLL,0.10659843683242798,0.893401563167572
BLL,0.994364692363888,0.005635307636111975
BLL,0.9967959483619779,0.003204051638022065
FSRQ,0.0823715329170227,0.9176284670829773
BLL,0.9902596371248364,0.009740362875163555
FSRQ,0.0635843276977539,0.9364156723022461
FSRQ,0.1400395631790161,0.8599604368209839
FSRQ,0.029678940773010254,0.9703210592269897
FSRQ,0.1740107536315918,0.8259892463684082
FSRQ,0.13453763723373413,0.8654623627662659
FSRQ,0.20978766679763794,0.7902123332023621
BLL,0.985619611106813,0.014380388893187046
FSRQ,0.40642601251602173,0.5935739874839783
BLL,0.9846415398642421,0.015358460135757923
FSRQ,0.13213586807250977,0.8678641319274902
BLL,0.6892151832580566,0.31078481674194336
BLL,0.30662786960601807,0.6933721303939819
BLL,0.997585789533332,0.0024142104666680098
BLL,0.9536898955702782,0.04631010442972183
FSRQ,0.009818494319915771,0.9901815056800842
BLL,0.7026769518852234,0.2973230481147766
BLL,0.8959894180297852,0.10401058197021484
BLL,0.995188508182764,0.004811491817235947
BLL,0.940553180873394,0.05944681912660599
BLL,0.9785473644733429,0.021452635526657104
FSRQ,0.10683667659759521,0.8931633234024048
FSRQ,0.014245986938476562,0.9857540130615234
BLL,0.9187645763158798,0.08123542368412018
BLL,0.9320917725563049,0.06790822744369507
BLL,0.9982180395163596,0.0017819604836404324
BLL,0.9477000683546066,0.05229993164539337
FSRQ,0.013297080993652344,0.9867029190063477
FSRQ,0.8413633108139038,0.1586366891860962
FSRQ,0.06125283241271973,0.9387471675872803
BLL,0.9096384942531586,0.09036150574684143
BLL,0.9376969821751118,0.06230301782488823
BLL,0.9993994544493034,0.0006005455506965518
FSRQ,0.003770291805267334,0.9962297081947327
BLL,0.9892487833276391,0.010751216672360897
FSRQ,0.04334896802902222,0.9566510319709778
BLL,0.9894666206091642,0.010533379390835762
FSRQ,0.04331117868423462,0.9566888213157654
FSRQ,0.006741642951965332,0.9932583570480347
BLL,0.7382751405239105,0.2617248594760895
BLL,0.9698475059121847,0.030152494087815285
BLL,0.7617235034704208,0.23827649652957916
BLL,0.9555875360965729,0.044412463903427124
BLL,0.9976129394490272,0.0023870605509728193
BLL,0.9510467275977135,0.04895327240228653
BLL,0.9450830779969692,0.05491692200303078
BLL,0.9937392175197601,0.006260782480239868
FSRQ,0.01147305965423584,0.9885269403457642
BLL,0.8505174219608307,0.1494825780391693
BLL,0.9785343185067177,0.021465681493282318
BLL,0.9964141899254173,0.003585810074582696
BLL,0.9230350479483604,0.07696495205163956
BLL,0.9096760526299477,0.09032394737005234
BLL,0.98448047041893,0.015519529581069946
FSRQ,0.06092178821563721,0.9390782117843628
FSRQ,0.009786903858184814,0.9902130961418152
BLL,0.7033880949020386,0.2966119050979614
BLL,0.7298507690429688,0.27014923095703125
FSRQ,0.221743643283844,0.778256356716156
FSRQ,0.9058787003159523,0.0941212996840477
BLL,0.9914791462942958,0.008520853705704212
FSRQ,0.014487922191619873,0.9855120778083801
FSRQ,0.009055852890014648,0.9909441471099854
BLL,0.9873647931963205,0.012635206803679466
BLL,0.9997925724892411,0.0002074275107588619
BLL,0.9496258497238159,0.05037415027618408
FSRQ,0.051725029945373535,0.9482749700546265
BLL,0.9961196852382272,0.003880314761772752
FSRQ,0.5789408683776855,0.42105913162231445
BLL,0.9956565168686211,0.004343483131378889
BLL,0.8242934346199036,0.17570656538009644
BLL,0.47868674993515015,0.5213132500648499
FSRQ,0.040258824825286865,0.9597411751747131
BLL,0.7047868967056274,0.29521310329437256
BLL,0.9248929247260094,0.07510707527399063
FSRQ,0.07422053813934326,0.9257794618606567
BLL,0.8739672899246216,0.12603271007537842
FSRQ,0.029927492141723633,0.9700725078582764
FSRQ,0.044090986251831055,0.955909013748169
FSRQ,0.01555633544921875,0.9844436645507812
BLL,0.9965372956357896,0.003462704364210367
BLL,0.9461269043385983,0.05387309566140175
BLL,0.3491250276565552,0.6508749723434448
BLL,0.9932684302330017,0.006731569766998291
FSRQ,0.04923480749130249,0.9507651925086975
BLL,0.983342757448554,0.01665724255144596
FSRQ,0.044443726539611816,0.9555562734603882
BLL,0.9836273733526468,0.016372626647353172
BLL,0.9730277229100466,0.026972277089953423
BLL,0.9977030598092824,0.002296940190717578
FSRQ,0.1214718222618103,0.8785281777381897
BLL,0.03645169734954834,0.9635483026504517
BLL,0.7844627797603607,0.21553722023963928
FSRQ,0.07328557968139648,0.9267144203186035
FSRQ,0.7976912260055542,0.2023087739944458
BLL,0.998652076232247,0.0013479237677529454
FSRQ,0.039076030254364014,0.960923969745636
BLL,0.9562123194336891,0.04378768056631088
FSRQ,0.634588360786438,0.365411639213562
FSRQ,0.015131771564483643,0.9848682284355164
BLL,0.9965231094975024,0.003476890502497554
BLL,0.9857753543183208,0.014224645681679249
BLL,0.9316651970148087,0.06833480298519135
BLL,0.9947006623260677,0.005299337673932314
BLL,0.3071916699409485,0.6928083300590515
BLL,0.9958369811065495,0.004163018893450499
BLL,0.8316128253936768,0.16838717460632324
FSRQ,0.05520987510681152,0.9447901248931885
BLL,0.9682219885289669,0.031778011471033096
BLL,0.9617464952170849,0.038253504782915115
FSRQ,0.08454751968383789,0.9154524803161621
BLL,0.9827679581940174,0.01723204180598259
FSRQ,0.8917216956615448,0.1082783043384552
BLL,0.9986284107435495,0.0013715892564505339
BLL,0.3081698417663574,0.6918301582336426
BLL,0.9884900497272611,0.011509950272738934
FSRQ,0.1905718445777893,0.8094281554222107
BLL,0.13926833868026733,0.8607316613197327
BLL,0.9904705137014389,0.009529486298561096
BLL,0.6497752368450165,0.3502247631549835
BLL,0.8221092969179153,0.17789070308208466
BLL,0.9681670404970646,0.03183295950293541
BLL,0.08923077583312988,0.9107692241668701
BLL,0.9981900638667867,0.0018099361332133412
BLL,0.9998369685054058,0.0001630314945941791
FSRQ,0.9347423538565636,0.06525764614343643
BLL,0.9946569544263184,0.005343045573681593
BLL,0.9767496585845947,0.023250341415405273
FSRQ,0.06155741214752197,0.938442587852478
BLL,0.9880881048738956,0.011911895126104355
BLL,0.9822790455073118,0.01772095449268818
BLL,0.7697558701038361,0.23024412989616394
BLL,0.9750123228877783,0.024987677112221718
BLL,0.9896227736026049,0.010377226397395134
BLL,0.8484961241483688,0.15150387585163116
BLL,0.8142375349998474,0.1857624650001526
FSRQ,0.9859299845993519,0.014070015400648117
FSRQ,0.4190508723258972,0.5809491276741028
FSRQ,0.04385709762573242,0.9561429023742676
BLL,0.973949920386076,0.026050079613924026
BLL,0.960934966802597,0.039065033197402954
FSRQ,0.09324383735656738,0.9067561626434326
BLL,0.9493229649960995,0.05067703500390053
BLL,0.9058420658111572,0.09415793418884277
BLL,0.943657673895359,0.05634232610464096
BLL,0.9992723595350981,0.0007276404649019241
FSRQ,0.3078450560569763,0.6921549439430237
BLL,0.9711314383894205,0.02886856161057949
BLL,0.9833661410957575,0.016633858904242516
FSRQ,0.027196645736694336,0.9728033542633057
FSRQ,0.19024330377578735,0.8097566962242126
FSRQ,0.16704535484313965,0.8329546451568604
FSRQ,0.7684364765882492,0.2315635234117508
BLL,0.9990091032814234,0.0009908967185765505
BLL,0.9788185451179743,0.02118145488202572
BLL,0.8722892701625824,0.1277107298374176
BLL,0.9383320957422256,0.06166790425777435
BLL,0.9214709773659706,0.07852902263402939
BLL,0.9309822469949722,0.06901775300502777
BLL,0.9094374775886536,0.09056252241134644
BLL,0.8839857503771782,0.11601424962282181
FSRQ,0.028411567211151123,0.9715884327888489
BLL,0.9521215483546257,0.0478784516453743
BLL,0.9971878645010293,0.002812135498970747
FSRQ,0.009423971176147461,0.9905760288238525
FSRQ,0.06777781248092651,0.9322221875190735
BLL,0.9983556233346462,0.001644376665353775
FSRQ,0.9034673646092415,0.09653263539075851
BLL,0.9910856420174241,0.008914357982575893
BLL,0.9971632394008338,0.002836760599166155
FSRQ,0.15991395711898804,0.840086042881012
BLL,0.9120735973119736,0.08792640268802643
FSRQ,0.03974050283432007,0.9602594971656799
FSRQ,0.04023444652557373,0.9597655534744263
BLL,0.9820427130907774,0.017957286909222603
FSRQ,0.01474010944366455,0.9852598905563354
BLL,0.8761335015296936,0.1238664984703064
BLL,0.995185952167958,0.004814047832041979
BLL,0.8706563711166382,0.12934362888336182
FSRQ,0.03143888711929321,0.9685611128807068
BLL,0.9878472844138741,0.01215271558612585
FSRQ,0.12821078300476074,0.8717892169952393
BLL,0.9988242938416079,0.0011757061583921313
BLL,0.9663660749793053,0.03363392502069473
FSRQ,0.04492872953414917,0.9550712704658508
BLL,0.9683491252362728,0.03165087476372719
BLL,0.9097695499658585,0.09023045003414154
FSRQ,0.12283629179000854,0.8771637082099915
